4270	38	4269	1831	3000
9110	17	6501	2002	2002
6501	41	9110	2002	2002
9144	18	9139	0	2016
9139	42	9144	0	2016
9373	20	6328	2014	2014
6328	44	9373	2014	2014
830	1	148	1790	1968
148	25	830	1790	1968
3011	10	3013	1919	1920
3013	34	3011	1919	1920
6334	17	6337	1982	1982
6337	41	6334	1982	1982
605	1	245	1898	1950
245	25	605	1898	1950
2452	8	2453	2005	2006
2453	32	2452	2005	2006
5572	16	5579	2006	2006
5579	40	5572	2006	2006
2290	8	2291	2011	3000
2291	32	2290	2011	3000
3347	13	3247	1966	3000
3247	37	3347	1966	3000
7102	17	7106	2005	2005
7106	41	7102	2005	2005
4393	14	3496	1931	1933
3496	38	4393	1931	1933
2143	6	2045	1526	1804
2045	30	2143	1526	1804
1430	1	193	1998	3000
193	25	1430	1998	3000
3103	14	4208	1998	2005
4208	38	3103	1998	2005
8740	17	8742	1993	1993
8742	41	8740	1993	1993
1603	1	1596	0	2014
1596	25	1603	0	2014
7291	17	5818	2009	2009
5818	41	7291	2009	2009
5242	15	4971	2017	3000
4971	39	5242	2017	3000
779	1	278	2015	3000
278	25	779	2015	3000
3177	14	4249	1979	1994
4249	38	3177	1979	1994
850	1	679	0	2014
679	25	850	0	2014
1930	5	911	1961	3000
911	29	1930	1961	3000
3132	14	3871	1998	2003
3871	38	3132	1998	2003
5553	16	5568	2010	2010
5568	40	5553	2010	2010
4765	14	4769	1906	1907
4769	38	4765	1906	1907
7974	17	7678	2006	2006
7678	41	7974	2006	2006
7003	17	7071	2008	2008
7071	41	7003	2008	2008
546	1	539	2009	3000
539	25	546	2009	3000
1443	1	336	2015	3000
336	25	1443	2015	3000
6756	17	6757	2012	2012
6757	41	6756	2012	2012
2784	9	2520	1993	3000
2520	33	2784	1993	3000
5446	16	5451	2012	2012
5451	40	5446	2012	2012
2773	14	3641	1884	1888
3641	38	2773	1884	1888
7989	17	6198	1981	1981
6198	41	7989	1981	1981
5504	17	6380	2006	2006
6380	41	5504	2006	2006
3611	14	4124	1927	1932
4124	38	3611	1927	1932
5411	16	5521	2013	2013
5521	40	5411	2013	2013
8942	17	6642	2004	2004
6642	41	8942	2004	2004
8048	17	8049	2008	2008
8049	41	8048	2008	2008
2097	6	30	1721	1917
30	30	2097	1721	1917
676	1	123	1871	3000
123	25	676	1871	3000
4293	14	4294	2013	3000
4294	38	4293	2013	3000
1569	1	559	1952	1994
559	25	1569	1952	1994
4268	14	3481	2009	3000
3481	38	4268	2009	3000
4061	14	3444	1965	1977
3444	38	4061	1965	1977
5753	16	5754	2017	2017
5754	40	5753	2017	2017
7772	17	8381	2004	2004
8381	41	7772	2004	2004
3946	14	3495	1999	3000
3495	38	3946	1999	3000
169	7	2201	1991	2001
2201	31	169	1991	2001
10755	22	10756	2011	2013
10756	46	10755	2011	2013
1042	18	1467	1871	3000
1467	42	1042	1871	3000
1078	1	122	1790	1871
122	25	1078	1790	1871
4346	14	3700	2007	2011
3700	38	4346	2007	2011
8979	17	5817	1895	1895
5817	41	8979	1895	1895
8498	17	5881	2009	2009
5881	41	8498	2009	2009
2183	7	2190	1942	1942
2190	31	2183	1942	1942
8883	17	6175	1880	1880
6175	41	8883	1880	1880
40	0	41	1802	1807
41	24	40	1802	1807
4740	14	4561	2004	3000
4561	38	4740	2004	3000
9527	21	9528	1856	1856
9528	45	9527	1856	1856
3679	14	3681	1956	1977
3681	38	3679	1956	1977
2642	9	2552	2009	3000
2552	33	2642	2009	3000
1733	2	1671	1982	3000
1671	26	1733	1982	3000
8433	17	5874	1980	1980
5874	41	8433	1980	1980
1030	1	1031	0	2015
1031	25	1030	0	2015
8497	17	8396	2007	2007
8396	41	8497	2007	2007
7725	17	6466	2002	2002
6466	41	7725	2002	2002
8838	17	8205	1980	1980
8205	41	8838	1980	1980
2727	9	2480	1996	3000
2480	33	2727	1996	3000
3969	14	3496	1993	2003
3496	38	3969	1993	2003
9422	20	5798	2014	2014
5798	44	9422	2014	2014
567	1	125	1790	1871
125	25	567	1790	1871
1583	1	122	1790	1871
122	25	1583	1790	1871
7695	17	7338	1981	1981
7338	41	7695	1981	1981
2541	9	2482	1929	1930
2482	33	2541	1929	1930
7073	17	6442	1988	1988
6442	41	7073	1988	1988
1542	1	148	1790	1968
148	25	1542	1790	1968
5764	23	12539	0	1969
12539	47	5764	0	1969
254	1	148	1790	1968
148	25	254	1790	1968
5240	15	4971	2017	3000
4971	39	5240	2017	3000
4511	14	4512	2016	3000
4512	38	4511	2016	3000
972	1	122	1790	1871
122	25	972	1790	1871
897	1	866	2015	3000
866	25	897	2015	3000
5854	17	5855	1967	1967
5855	41	5854	1967	1967
169	5	1946	1995	3000
1946	29	169	1995	3000
1107	1	815	2016	3000
815	25	1107	2016	3000
5736	17	2106	1960	1960
2106	41	5736	1960	1960
5893	17	5894	1943	1943
5894	41	5893	1943	1943
509	1	511	1944	1990
511	25	509	1944	1990
4998	15	4971	2015	3000
4971	39	4998	2015	3000
6500	17	6083	2005	2005
6083	41	6500	2005	2005
177	1	123	1871	3000
123	25	177	1871	3000
1070	1	411	0	2016
411	25	1070	0	2016
7979	17	7981	1981	1981
7981	41	7979	1981	1981
9463	21	9464	1999	2003
9464	45	9463	1999	2003
9419	20	6012	1964	1964
6012	44	9419	1964	1964
4687	14	4688	1980	1985
4688	38	4687	1980	1985
1682	2	1672	2000	3000
1672	26	1682	2000	3000
11824	22	10883	1989	1994
10883	46	11824	1989	1994
7357	17	6013	1991	1991
6013	41	7357	1991	1991
3533	14	3458	2001	2005
3458	38	3533	2001	2005
6884	17	7815	1834	1834
7815	41	6884	1834	1834
5081	15	4973	0	2015
4973	39	5081	0	2015
2553	17	7433	1953	1953
7433	41	2553	1953	1953
206	1	207	0	2009
207	25	206	0	2009
5665	16	5669	1971	1971
5669	40	5665	1971	1971
1906	17	7624	2013	2013
7624	41	1906	2013	2013
2156	6	30	0	1917
30	30	2156	0	1917
1858	14	4521	1999	2000
4521	38	1858	1999	2000
7307	17	8881	2006	2006
8881	41	7307	2006	2006
8066	20	8067	1946	1946
8067	44	8066	1946	1946
2078	6	170	1990	3000
170	30	2078	1990	3000
7205	17	6897	1988	1988
6897	41	7205	1988	1988
79	0	82	1861	1928
82	24	79	1861	1928
942	1	865	0	2014
865	25	942	0	2014
7312	17	7606	2010	2010
7606	41	7312	2010	2010
5244	15	4973	0	2012
4973	39	5244	0	2012
5331	15	4971	2017	3000
4971	39	5331	2017	3000
473	5	1987	1958	3000
1987	29	473	1958	3000
2232	14	4368	1989	2009
4368	38	2232	1989	2009
3066	11	3128	1976	2012
3128	35	3066	1976	2012
5119	15	4985	0	1971
4985	39	5119	0	1971
5083	15	4971	2017	3000
4971	39	5083	2017	3000
5596	16	5608	2010	2010
5608	40	5596	2010	2010
3394	13	3252	1960	3000
3252	37	3394	1960	3000
1042	18	1651	1871	3000
1651	42	1042	1871	3000
9103	17	6245	1810	1810
6245	41	9103	1810	1810
21	0	22	0	2015
22	24	21	0	2015
2788	9	2495	1966	3000
2495	33	2788	1966	3000
4445	14	4308	1931	1935
4308	38	4445	1931	1935
5258	15	4973	0	2015
4973	39	5258	0	2015
4681	14	4682	1998	2003
4682	38	4681	1998	2003
2246	8	2245	1943	1951
2245	32	2246	1943	1951
8391	20	6937	2014	2014
6937	44	8391	2014	2014
8032	17	8034	1999	1999
8034	41	8032	1999	1999
10009	22	10013	2004	2005
10013	46	10009	2004	2005
5431	16	5463	1974	1974
5463	40	5431	1974	1974
2167	6	2099	1986	2016
2099	30	2167	1986	2016
1692	2	1672	1995	3000
1672	26	1692	1995	3000
1305	1	129	1920	3000
129	25	1305	1920	3000
4782	14	3454	2017	3000
3454	38	4782	2017	3000
4048	14	4049	1823	1829
4049	38	4048	1823	1829
3295	13	3255	1862	3000
3255	37	3295	1862	3000
1714	2	1671	2007	3000
1671	26	1714	2007	3000
372	1	370	2015	3000
370	25	372	2015	3000
5737	17	2106	1965	1965
2106	41	5737	1965	1965
6705	22	9690	2010	2014
9690	46	6705	2010	2014
7990	17	7554	1982	1982
7554	41	7990	1982	1982
8691	20	6039	1971	1971
6039	44	8691	1971	1971
124	1	125	1790	1871
125	25	124	1790	1871
5886	17	5888	2010	2010
5888	41	5886	2010	2010
5358	15	4973	0	2015
4973	39	5358	0	2015
5364	15	4973	0	2015
4973	39	5364	0	2015
5611	16	5613	1968	1968
5613	40	5611	1968	1968
2794	14	3475	1985	1994
3475	38	2794	1985	1994
9001	17	7709	1981	1981
7709	41	9001	1981	1981
3337	13	3252	1966	3000
3252	37	3337	1966	3000
1178	1	953	1920	3000
953	25	1178	1920	3000
1796	3	1776	0	2007
1776	27	1796	0	2007
3305	13	3255	1840	3000
3255	37	3305	1840	3000
121	1	123	1871	3000
123	25	121	1871	3000
6350	20	6353	1994	1994
6353	44	6350	1994	1994
5678	16	5684	1948	1948
5684	40	5678	1948	1948
344	1	122	1790	1871
122	25	344	1790	1871
8661	20	9305	2014	2014
9305	44	8661	2014	2014
1018	1	863	0	2014
863	25	1018	0	2014
1582	1	122	1790	1871
122	25	1582	1790	1871
4869	14	3785	1811	1811
3785	38	4869	1811	1811
1276	1	129	1920	3000
129	25	1276	1920	3000
5136	15	4971	2017	3000
4971	39	5136	2017	3000
1124	1	1125	0	2015
1125	25	1124	0	2015
761	1	129	1790	1871
129	25	761	1790	1871
5081	15	4971	2016	3000
4971	39	5081	2016	3000
8679	17	8680	2007	2007
8680	41	8679	2007	2007
1327	1	129	1920	3000
129	25	1327	1920	3000
7009	17	7011	2012	2012
7011	41	7009	2012	2012
2407	20	8286	1999	1999
8286	44	2407	1999	1999
1789	3	1778	2007	3000
1778	27	1789	2007	3000
721	1	123	1871	3000
123	25	721	1871	3000
5504	17	6381	2006	2006
6381	41	5504	2006	2006
3884	14	3885	2003	2007
3885	38	3884	2003	2007
135	18	9134	1967	3000
9134	42	135	1967	3000
367	1	123	1871	3000
123	25	367	1871	3000
6082	17	6083	1979	1979
6083	41	6082	1979	1979
426	1	522	2015	3000
522	25	426	2015	3000
3979	14	3982	1995	2001
3982	38	3979	1995	2001
1739	2	1671	1990	3000
1671	26	1739	1990	3000
1579	1	552	1618	1647
552	25	1579	1618	1647
8284	17	5762	1992	1992
5762	41	8284	1992	1992
3940	14	3648	1848	1848
3648	38	3940	1848	1848
1121	1	1122	2007	2008
1122	25	1121	2007	2008
7632	17	6067	2003	2003
6067	41	7632	2003	2003
861	1	862	2015	3000
862	25	861	2015	3000
6205	20	6867	1980	1980
6867	44	6205	1980	1980
12169	22	10430	2008	2011
10430	46	12169	2008	2011
6846	17	6290	1984	1984
6290	41	6846	1984	1984
8016	20	7814	2000	2000
7814	44	8016	2000	2000
544	1	545	1937	3000
545	25	544	1937	3000
7897	17	6219	2009	2009
6219	41	7897	2009	2009
9013	17	6465	1992	1992
6465	41	9013	1992	1992
100	5	1984	2000	3000
1984	29	100	2000	3000
2707	9	2480	1992	3000
2480	33	2707	1992	3000
9196	20	6780	1908	1908
6780	44	9196	1908	1908
5700	16	5706	2001	2001
5706	40	5700	2001	2001
6195	20	6196	1960	1960
6196	44	6195	1960	1960
8737	17	7487	2014	2014
7487	41	8737	2014	2014
1548	1	148	1790	1968
148	25	1548	1790	1968
5850	20	8150	2014	2014
8150	44	5850	2014	2014
12548	23	12549	1972	1976
12549	47	12548	1972	1976
3820	14	3822	2003	2007
3822	38	3820	2003	2007
1906	17	6001	2007	2007
6001	41	1906	2007	2007
2340	8	2341	1943	1957
2341	32	2340	1943	1957
4674	14	3963	1990	2011
3963	38	4674	1990	2011
8405	17	6593	1993	1993
6593	41	8405	1993	1993
8968	17	6326	1961	1961
6326	41	8968	1961	1961
6885	17	6886	1931	1931
6886	41	6885	1931	1931
5351	15	4973	0	2015
4973	39	5351	0	2015
2937	10	2939	1971	1976
2939	34	2937	1971	1976
8382	17	6554	1963	1963
6554	41	8382	1963	1963
7617	17	7034	1993	1993
7034	41	7617	1993	1993
396	5	1977	1991	1991
1977	29	396	1991	1991
11986	22	5585	2004	2006
5585	46	11986	2004	2006
2860	14	3802	1999	2002
3802	38	2860	1999	2002
3181	11	3109	1980	2009
3109	35	3181	1980	2009
7685	17	7686	1998	1998
7686	41	7685	1998	1998
9054	17	9055	1971	1971
9055	41	9054	1971	1971
7831	17	7832	2001	2001
7832	41	7831	2001	2001
8645	17	8214	1828	1828
8214	41	8645	1828	1828
9516	21	9457	1935	1935
9457	45	9516	1935	1935
96	0	97	0	2015
97	24	96	0	2015
6312	17	6317	1997	1997
6317	41	6312	1997	1997
5755	16	2425	1992	1992
2425	40	5755	1992	1992
1042	18	571	1871	3000
571	42	1042	1871	3000
9386	23	12511	0	1998
12511	47	9386	0	1998
1838	4	1839	1950	1950
1839	28	1838	1950	1950
11401	22	10984	2013	2013
10984	46	11401	2013	2013
804	1	122	1790	1871
122	25	804	1790	1871
977	1	353	0	2015
353	25	977	0	2015
3222	12	2174	1987	3000
2174	36	3222	1987	3000
1786	3	1778	2007	3000
1778	27	1786	2007	3000
271	1	272	1965	3000
272	25	271	1965	3000
8216	17	8218	1987	1987
8218	41	8216	1987	1987
1462	1	1456	2005	3000
1456	25	1462	2005	3000
4447	14	3822	1999	2003
3822	38	4447	1999	2003
6027	17	6028	1964	1964
6028	41	6027	1964	1964
10961	22	10962	1999	2000
10962	46	10961	1999	2000
5335	15	4971	2016	3000
4971	39	5335	2016	3000
557	1	558	1994	3000
558	25	557	1994	3000
2121	6	2122	1423	1806
2122	30	2121	1423	1806
2165	15	5076	2015	3000
5076	39	2165	2015	3000
3569	17	6031	1956	1956
6031	41	3569	1956	1956
3560	14	3516	1974	1979
3516	38	3560	1974	1979
5247	15	4973	0	2016
4973	39	5247	0	2016
4994	15	4973	0	2015
4973	39	4994	0	2015
5553	16	5566	2008	2008
5566	40	5553	2008	2008
6325	17	7410	2002	2002
7410	41	6325	2002	2002
5198	15	5113	1975	3000
5113	39	5198	1975	3000
480	1	481	1938	3000
481	25	480	1938	3000
9026	17	6565	1971	1971
6565	41	9026	1971	1971
4970	15	4971	2017	3000
4971	39	4970	2017	3000
5065	15	4971	2016	3000
4971	39	5065	2016	3000
5106	15	4983	0	2014
4983	39	5106	0	2014
999	1	122	1790	1871
122	25	999	1790	1871
1897	9	2614	2009	2013
2614	33	1897	2009	2013
4192	14	4747	1999	2002
4747	38	4192	1999	2002
3168	17	5955	2013	2013
5955	41	3168	2013	2013
5411	16	5520	2008	2008
5520	40	5411	2008	2008
4483	17	8098	1993	1993
8098	41	4483	1993	1993
7723	17	7724	2007	2007
7724	41	7723	2007	2007
12196	22	10539	2008	3000
10539	46	12196	2008	3000
8216	17	8217	1987	1987
8217	41	8216	1987	1987
901	1	866	2015	3000
866	25	901	2015	3000
443	1	304	2015	3000
304	25	443	2015	3000
8970	17	6491	1836	1836
6491	41	8970	1836	1836
2933	17	7841	1993	1993
7841	41	2933	1993	1993
1131	1	1132	1994	2007
1132	25	1131	1994	2007
7718	20	7719	1998	1998
7719	44	7718	1998	1998
3035	17	7743	2001	2001
7743	41	3035	2001	2001
7024	17	5935	1880	1880
5935	41	7024	1880	1880
2820	9	2515	1922	1936
2515	33	2820	1922	1936
4644	14	3481	1989	1994
3481	38	4644	1989	1994
8404	17	6299	1985	1985
6299	41	8404	1985	1985
9285	20	9270	2000	2000
9270	44	9285	2000	2000
5431	16	5433	1998	1998
5433	40	5431	1998	1998
9410	20	5762	1914	1914
5762	44	9410	1914	1914
8201	17	6213	2008	2008
6213	41	8201	2008	2008
2203	14	4288	1977	1981
4288	38	2203	1977	1981
3569	14	3565	1948	1948
3565	38	3569	1948	1948
2235	17	6507	1997	1997
6507	41	2235	1997	1997
4848	14	4657	2002	2012
4657	38	4848	2002	2012
2046	6	2009	1867	1918
2009	30	2046	1867	1918
6742	17	6147	2016	2016
6147	41	6742	2016	2016
7781	20	7784	2009	2009
7784	44	7781	2009	2009
8807	17	8505	2010	2010
8505	41	8807	2010	2010
3638	14	3639	1931	1931
3639	38	3638	1931	1931
3115	17	6510	2016	2016
6510	41	3115	2016	2016
2448	20	9271	1986	1986
9271	44	2448	1986	1986
4452	14	4453	2008	2009
4453	38	4452	2008	2009
5774	16	5776	1984	1984
5776	40	5774	1984	1984
5639	16	5640	2002	2002
5640	40	5639	2002	2002
1911	4	1901	1899	1899
1901	28	1911	1899	1899
3994	14	3456	2010	2015
3456	38	3994	2010	2015
4759	14	4113	2009	2009
4113	38	4759	2009	2009
9466	21	9440	2014	2014
9440	45	9466	2014	2014
9509	21	9493	1231	1231
9493	45	9509	1231	1231
5053	15	4973	0	2015
4973	39	5053	0	2015
2426	17	6473	1976	1976
6473	41	2426	1976	1976
5026	15	4971	2017	3000
4971	39	5026	2017	3000
431	1	190	2015	3000
190	25	431	2015	3000
4355	17	7682	1996	1996
7682	41	4355	1996	1996
8922	17	6572	2006	2006
6572	41	8922	2006	2006
4108	14	3444	2006	2014
3444	38	4108	2006	2014
6454	17	6458	1980	1980
6458	41	6454	1980	1980
4968	14	4600	1963	1966
4600	38	4968	1963	1966
3234	12	170	1984	2010
170	36	3234	1984	2010
7146	17	7147	1988	1988
7147	41	7146	1988	1988
2550	17	6933	1957	1957
6933	41	2550	1957	1957
219	1	220	2015	3000
220	25	219	2015	3000
4005	14	4006	1989	1997
4006	38	4005	1989	1997
8045	17	5815	2014	2014
5815	41	8045	2014	2014
1878	4	1833	1980	1980
1833	28	1878	1980	1980
2479	9	2585	1998	3000
2585	33	2479	1998	3000
2418	20	5762	1965	1965
5762	44	2418	1965	1965
5344	15	4971	2017	3000
4971	39	5344	2017	3000
5551	16	5474	1997	1997
5474	40	5551	1997	1997
1777	3	1778	2007	3000
1778	27	1777	2007	3000
7781	17	7782	2009	2009
7782	41	7781	2009	2009
205	1	206	1997	3000
206	25	205	1997	3000
8502	17	6541	2007	2007
6541	41	8502	2007	2007
1979	6	2147	1950	3000
2147	30	1979	1950	3000
5197	15	5113	2007	3000
5113	39	5197	2007	3000
333	1	294	0	2015
294	25	333	0	2015
5359	15	4973	0	2015
4973	39	5359	0	2015
4271	14	4272	1958	1990
4272	38	4271	1958	1990
44	5	1962	1967	3000
1962	29	44	1967	3000
7000	17	7001	1945	1945
7001	41	7000	1945	1945
6773	17	6774	2011	2011
6774	41	6773	2011	2011
5402	16	5405	1953	1953
5405	40	5402	1953	1953
3651	14	3652	2009	2013
3652	38	3651	2009	2013
10484	22	10145	1986	1987
10145	46	10484	1986	1987
7327	20	7328	2003	2003
7328	44	7327	2003	2003
2057	6	2058	0	1328
2058	30	2057	0	1328
1172	1	953	1920	3000
953	25	1172	1920	3000
1109	1	815	2016	3000
815	25	1109	2016	3000
3194	12	3195	1970	3000
3195	36	3194	1970	3000
1108	1	815	2016	3000
815	25	1108	2016	3000
8746	17	6864	2008	2008
6864	41	8746	2008	2008
2878	17	6838	2007	2007
6838	41	2878	2007	2007
12200	22	5582	2001	2004
5582	46	12200	2001	2004
5013	15	4973	0	2015
4973	39	5013	0	2015
4617	14	4383	1984	1986
4383	38	4617	1984	1986
3036	10	2924	1837	1848
2924	34	3036	1837	1848
2212	7	2213	2007	2009
2213	31	2212	2007	2009
5551	16	5552	1944	1944
5552	40	5551	1944	1944
3405	13	3263	1982	3000
3263	37	3405	1982	3000
4692	14	4693	2011	2013
4693	38	4692	2011	2013
11532	22	10849	2006	2009
10849	46	11532	2006	2009
2847	14	3822	2007	3000
3822	38	2847	2007	3000
5173	15	4973	0	2016
4973	39	5173	0	2016
7902	17	6155	1987	1987
6155	41	7902	1987	1987
1616	1	1597	2015	3000
1597	25	1616	2015	3000
2575	9	2480	1996	3000
2480	33	2575	1996	3000
1467	1	125	1790	1871
125	25	1467	1790	1871
4178	14	4164	2005	2007
4164	38	4178	2005	2007
9401	23	12508	0	1922
12508	47	9401	0	1922
1172	1	953	1790	1871
953	25	1172	1790	1871
3440	14	3442	1628	1633
3442	38	3440	1628	1633
8421	17	6213	1988	1988
6213	41	8421	1988	1988
5248	15	4971	2017	3000
4971	39	5248	2017	3000
6119	17	6647	1981	1981
6647	41	6119	1981	1981
270	1	123	1871	3000
123	25	270	1871	3000
2903	11	3153	1946	3000
3153	35	2903	1946	3000
8035	20	8036	2010	2010
8036	44	8035	2010	2010
5147	15	4971	2017	3000
4971	39	5147	2017	3000
2395	14	4038	2003	2007
4038	38	2395	2003	2007
11467	22	11161	2013	2014
11161	46	11467	2013	2014
1237	1	129	1790	1871
129	25	1237	1790	1871
6595	17	6596	1972	1972
6596	41	6595	1972	1972
2539	9	2482	1846	3000
2482	33	2539	1846	3000
923	1	866	2015	3000
866	25	923	2015	3000
2574	17	8435	1956	1956
8435	41	2574	1956	1956
4448	14	3822	2000	2011
3822	38	4448	2000	2011
9027	17	6008	1952	1952
6008	41	9027	1952	1952
3063	10	2924	1930	1941
2924	34	3063	1930	1941
2129	6	30	0	1917
30	30	2129	0	1917
3130	11	3131	1906	1931
3131	35	3130	1906	1931
2950	10	2951	1941	1945
2951	34	2950	1941	1945
655	1	419	0	2015
419	25	655	0	2015
346	1	257	2017	3000
257	25	346	2017	3000
6973	23	12501	0	1957
12501	47	6973	0	1957
11638	22	11153	2009	2009
11153	46	11638	2009	2009
979	1	125	1790	1871
125	25	979	1790	1871
4972	15	4971	2016	3000
4971	39	4972	2016	3000
1578	1	750	2016	3000
750	25	1578	2016	3000
988	1	989	1990	2007
989	25	988	1990	2007
814	1	1001	0	2016
1001	25	814	0	2016
1268	1	1210	1871	1920
1210	25	1268	1871	1920
7940	20	9301	2008	2008
9301	44	7940	2008	2008
156	1	122	1790	1871
122	25	156	1790	1871
3143	14	4196	1994	2005
4196	38	3143	1994	2005
130	1	131	0	2015
131	25	130	0	2015
8471	17	6596	1997	1997
6596	41	8471	1997	1997
6701	17	6702	1935	1935
6702	41	6701	1935	1935
1844	9	2506	1879	1881
2506	33	1844	1879	1881
3309	13	3255	1987	3000
3255	37	3309	1987	3000
5238	15	5088	0	1972
5088	39	5238	0	1972
823	1	241	1968	3000
241	25	823	1968	3000
751	1	411	0	2016
411	25	751	0	2016
8336	17	5804	1987	1987
5804	41	8336	1987	1987
802	1	123	1871	3000
123	25	802	1871	3000
7115	17	7116	1997	1997
7116	41	7115	1997	1997
7658	17	6632	2015	2015
6632	41	7658	2015	2015
691	1	123	1871	3000
123	25	691	1871	3000
1046	1	148	1790	1968
148	25	1046	1790	1968
2105	6	2027	1918	3000
2027	30	2105	1918	3000
11318	22	9840	1964	1970
9840	46	11318	1964	1970
5342	15	4971	2017	3000
4971	39	5342	2017	3000
194	1	148	1790	1968
148	25	194	1790	1968
8990	17	7832	1941	1941
7832	41	8990	1941	1941
1066	1	862	2015	3000
862	25	1066	2015	3000
7364	17	7365	1975	1975
7365	41	7364	1975	1975
7951	17	6481	1966	1966
6481	41	7951	1966	1966
5611	16	5625	2015	2015
5625	40	5611	2015	2015
4335	14	3437	1885	1886
3437	38	4335	1885	1886
7772	17	7778	2004	2004
7778	41	7772	2004	2004
2778	9	2779	1984	1984
2779	33	2778	1984	1984
6228	17	6230	1995	1995
6230	41	6228	1995	1995
4534	14	4535	1876	1898
4535	38	4534	1876	1898
2521	9	2482	1865	3000
2482	33	2521	1865	3000
2894	9	2482	1898	3000
2482	33	2894	1898	3000
3773	14	3757	1979	1981
3757	38	3773	1979	1981
3713	14	3714	1834	1836
3714	38	3713	1834	1836
7297	17	7298	1980	1980
7298	41	7297	1980	1980
5195	15	5113	1976	3000
5113	39	5195	1976	3000
4243	14	3450	1990	2014
3450	38	4243	1990	2014
6558	17	6559	1960	1960
6559	41	6558	1960	1960
1625	1	1596	0	2014
1596	25	1625	0	2014
5895	17	5897	1994	1994
5897	41	5895	1994	1994
1583	1	123	1871	3000
123	25	1583	1871	3000
7498	17	7499	1981	1981
7499	41	7498	1981	1981
5033	15	4973	0	2015
4973	39	5033	0	2015
5722	16	5557	1985	1985
5557	40	5722	1985	1985
8478	17	8176	2000	2000
8176	41	8478	2000	2000
1274	1	1210	1871	1920
1210	25	1274	1871	1920
436	1	437	2015	3000
437	25	436	2015	3000
9430	20	6150	1981	1981
6150	44	9430	1981	1981
8927	17	6133	1993	1993
6133	41	8927	1993	1993
8980	17	6764	1953	1953
6764	41	8980	1953	1953
6610	17	6611	2009	2009
6611	41	6610	2009	2009
5128	15	4973	0	2016
4973	39	5128	0	2016
8913	17	6807	1975	1975
6807	41	8913	1975	1975
8081	17	8091	2013	2013
8091	41	8081	2013	2013
9278	20	8111	2007	2007
8111	44	9278	2007	2007
5665	16	5675	2005	2005
5675	40	5665	2005	2005
6931	17	6933	2013	2013
6933	41	6931	2013	2013
1716	2	1671	1952	3000
1671	26	1716	1952	3000
502	18	9147	0	2014
9147	42	502	0	2014
5085	15	4971	2016	3000
4971	39	5085	2016	3000
3290	13	3252	1965	3000
3252	37	3290	1965	3000
9516	21	9442	1936	1936
9442	45	9516	1936	1936
9129	17	6324	2000	3000
6324	41	9129	2000	3000
1951	5	1953	1992	3000
1953	29	1951	1992	3000
5017	15	4971	2017	3000
4971	39	5017	2017	3000
2631	17	7595	1984	1984
7595	41	2631	1984	1984
5315	15	5189	1972	3000
5189	39	5315	1972	3000
11215	22	5157	1984	1984
5157	46	11215	1984	1984
4248	14	4249	2002	2010
4249	38	4248	2002	2010
